Packet Size,IAT,Entropy,Symmetry,Label
368,0.01675081219208581,4.0183540395747785,1.0,BENIGN
469,0.05531109615417314,6.5883654897693065,0.6890019673545522,BENIGN
280,0.04885537407251219,5.511543334143096,0.8133966800199794,BENIGN
602,0.04493110530273252,5.548268929919959,0.7377014058132789,BENIGN
546,0.042655356207339006,8.0,0.6357472694681336,BENIGN
724,0.03502336660828081,6.0700890966095065,0.8610890383124342,BENIGN
236,0.05270312759874126,4.088135307777185,0.6773044401209027,BENIGN
466,0.04614605348260874,8.0,0.514863053376341,BENIGN
64,0.0342164858657983,5.4189030973137395,0.8454029075198641,BENIGN
302,0.0720565751596774,5.664079081439031,0.6373716823988449,BENIGN
747,0.04434577620880649,5.066659762132962,0.6120880382396813,BENIGN
64,0.049479467771119834,6.188735217806576,0.7941764403478137,BENIGN
538,0.05449718104587639,6.601588294918349,0.5565607257864005,BENIGN
588,0.07095777104102706,5.836168239377001,0.6433034515166149,BENIGN
637,0.07373490412576925,4.927413062944848,0.7760723748999547,BENIGN
64,0.05540829667856017,4.5223775706082945,0.7586908635473758,BENIGN
572,0.06936600462081026,5.729745790681373,0.5289516208513475,BENIGN
241,0.050636429983662315,4.636323733610483,0.7825429646177364,BENIGN
428,0.05735837548243853,4.87319596823245,0.7665803147657932,BENIGN
330,0.0730114365388402,6.092919676327963,0.8235156609618611,BENIGN
522,0.0628923269154203,5.1965637128687625,0.7733525175747018,BENIGN
650,0.07195936911652352,7.116176662336144,0.7545636952771515,BENIGN
645,0.05909785328208633,5.90577392088112,0.7014010566504408,BENIGN
64,0.10933019044513544,5.276398388959297,0.6213439311195921,BENIGN
601,0.05864922605294225,5.732345409826122,0.9272313135273428,BENIGN
495,0.013841120095255566,7.907269446347035,0.8729768674985078,BENIGN
680,0.03404734664376601,5.083743997316481,0.9705464833761095,BENIGN
607,0.05260109439961272,5.4565273029436625,1.0,BENIGN
404,0.004537665175045141,4.069348503906893,0.6179612666410373,BENIGN
447,0.051131343728350695,4.889433997488986,0.9019589555926073,BENIGN
411,0.09334041054212724,5.290095296272712,0.794625375882293,BENIGN
595,0.09309251109926335,4.161082304849539,0.46290800727136583,BENIGN
398,0.044583714596574904,7.0127662236353006,0.7885752485938287,BENIGN
619,0.04845437247034215,6.188236901722874,0.7043508693271324,BENIGN
377,0.06152359516453312,3.6321566007145227,0.8294305667461225,BENIGN
846,0.0767867022719867,4.713653623571201,0.7962681250756762,BENIGN
261,0.05790123548204333,7.094378900025341,0.7391816170148953,BENIGN
329,0.03697265657664157,3.6902958167685433,0.6752736298166707,BENIGN
1264,0.03625753721324003,5.7408642870919,0.8345088898543352,BENIGN
182,0.03555439432017654,7.457007480304471,0.7533793657740044,BENIGN
68,0.05513698976624587,4.406241582899947,0.4695260123022197,BENIGN
248,0.07143816837432085,3.951032251564664,0.8645254866209193,BENIGN
704,0.023519960540209307,5.822296562185191,0.8728446171524333,BENIGN
431,0.03235147130253184,5.380405137194794,0.8266491364801543,BENIGN
692,0.061760295250347465,1.7747644883719342,0.3224317741592696,BENIGN
407,0.06350650309747523,7.029510971940963,0.7940100722765802,BENIGN
545,0.055099573772647445,6.399672697494167,0.522705375714173,BENIGN
64,0.023129491194635098,6.943063650985475,0.9769160513557489,BENIGN
292,0.06120597492683163,8.0,0.8639523214714584,BENIGN
524,0.06281536859110025,3.779150129467787,0.7719287258651499,BENIGN
160,0.059544120945220894,7.178999943392092,0.7923610797245831,BENIGN
445,0.028497946048762036,1.1695540917135308,0.6564125098165863,BENIGN
337,0.029283442062204023,2.962597362831145,0.7693893484020298,BENIGN
64,0.08689913900090038,6.103187219752804,0.6442468911885367,BENIGN
64,0.09593259198764961,7.283854197440268,0.8483676918039988,BENIGN
337,0.05780077742076335,2.688418195835325,0.6258183976501541,BENIGN
490,0.037743665729984055,6.373424413360777,0.5127725077705454,BENIGN
520,0.03992163322696976,3.2564494863986986,0.5182760444751126,BENIGN
952,0.052143222216954006,3.980518668949764,0.6663793768593045,BENIGN
64,0.07369867725406819,4.04230089291452,0.789772370119181,BENIGN
717,0.038087284575887295,7.096074541367073,0.6278900534435549,BENIGN
658,0.0311565557553184,8.0,0.8999142576573983,BENIGN
64,0.09281384478257917,5.445570787752816,0.8228390210620549,BENIGN
766,0.03691110641725781,7.2930131087911825,0.6544816946547266,BENIGN
64,0.04265679835676422,6.470126043909319,0.43913878536295536,BENIGN
654,0.06707773325726346,4.838036497074637,0.4733219286497232,BENIGN
593,0.07726238457003559,6.519132541857749,0.8402165129145853,BENIGN
203,0.034641004937289034,4.073017024552973,0.9040101423538965,BENIGN
231,0.046218394048655694,5.78341467248634,0.8518539256039265,BENIGN
816,0.0334296456366993,7.031417856707258,0.8717573211540689,BENIGN
691,0.05279667440593008,6.381711367572441,0.609104383919159,BENIGN
490,0.05316244616720474,6.147062497151979,0.6639934802697646,BENIGN
298,0.048603750308144,8.0,0.9657902972388472,BENIGN
660,0.053861016667629845,3.8605087611681,0.37292237949949775,BENIGN
149,0.055118344510801165,6.583960271470499,0.3468232479498556,BENIGN
588,0.049976751919125484,3.964848858728561,0.7382070775092977,BENIGN
667,0.03396848511640958,5.68945153495336,0.6068624941826061,BENIGN
536,0.07773498781453293,5.036099373690548,0.5617447819089569,BENIGN
64,0.048544565645874095,4.874085700255332,0.7563711546858237,BENIGN
408,0.02319629357135997,3.8565371380847218,0.7374095442564504,BENIGN
506,0.057960877733626244,4.171152362724824,0.8147501219176443,BENIGN
658,0.056191676838806395,7.0112079223487855,0.9085258806474965,BENIGN
64,0.053930190483419106,3.635273973441075,0.484566080075271,BENIGN
383,0.05077500290656671,5.151369024029937,0.7710855256422129,BENIGN
355,0.038807180583405244,2.788911212185825,0.7235803012436077,BENIGN
720,0.04240693272362077,6.137850515549241,0.9704700848618999,BENIGN
64,0.041176150771244535,4.827983552991559,0.726734196081183,BENIGN
122,0.07711335342928204,6.158491048007097,0.600008835761438,BENIGN
721,0.06067882644302845,4.965566404813984,0.5504893742810051,BENIGN
692,0.03977059585353774,3.5577485080201594,0.782200860974351,BENIGN
64,0.049230795800345666,7.116469014603143,0.45309077430273315,BENIGN
518,0.0392353214037619,6.756559712476822,0.6542965961823747,BENIGN
64,0.04549479612362081,5.7442881653086015,0.9036099051068701,BENIGN
551,0.0703122459192471,5.671278370688586,0.6659017605291546,BENIGN
416,0.05259215027892981,4.656668436267961,0.27423264459395563,BENIGN
64,0.03639962239432141,4.42929299558252,0.7593085536003987,BENIGN
428,0.04889771325777677,7.438807856212669,0.7365586500973066,BENIGN
452,0.042800493306481745,4.218895752256463,0.8371305941832732,BENIGN
587,0.07993131754828407,6.789596757767228,0.8680647177715429,BENIGN
808,0.02899036026410284,3.664595263529944,0.5105669015111247,BENIGN
517,0.0703440069716097,7.922627883541912,0.6870100011625928,BENIGN
867,0.031182039055013776,3.8055387426087743,0.8743271315949089,BENIGN
113,0.10291299735403156,4.574874554287566,0.46386501612958264,BENIGN
305,0.04739673878220546,5.987731753094134,0.7791175566784463,BENIGN
757,0.06378768067935006,4.319469307414306,0.807349699204787,BENIGN
382,0.04063314820001563,5.628197329745602,0.7771934235053308,BENIGN
589,0.06033156779997316,5.095150525165522,0.7563182911217081,BENIGN
64,0.06569507057655574,6.147778555460805,0.8521908044128108,BENIGN
273,0.02574577587260649,4.775597717189192,0.8645144501855366,BENIGN
392,0.06200716557332754,5.202832862664784,0.6806795101080038,BENIGN
228,0.07751483311447258,8.0,0.9049700583965502,BENIGN
239,0.06814465786162592,6.865482764216653,0.380302491586289,BENIGN
728,0.048938580222624165,8.0,0.6296944886029251,BENIGN
654,0.052151354561915574,4.697648874731882,0.7418946938095885,BENIGN
362,0.0570753391736103,4.662217361096747,0.8809523988554203,BENIGN
372,0.06069038386285585,6.1750072878114945,0.9365660228189181,BENIGN
512,0.02601474663203746,6.329762622388377,0.7408310383370593,BENIGN
521,0.06889191503939238,5.729149026172172,0.6199852494613127,BENIGN
219,0.013332204692167782,4.836755172258906,0.8252772013955151,BENIGN
484,0.031291223618820564,4.619542154779611,0.7487261854661824,BENIGN
403,0.07645813075383337,2.8284150650639623,0.44322504534607254,BENIGN
102,0.061554037943381365,8.0,0.5689166817436806,BENIGN
271,0.07305406176933835,3.6922025032482715,0.8181828961757152,BENIGN
245,0.054152040471922076,3.573783637599918,0.9097499881868794,BENIGN
271,0.05190460850932571,8.0,0.8209267474081223,BENIGN
64,0.05946193807989534,4.685585321476065,0.44774358782042334,BENIGN
241,0.06296337106946356,8.0,0.7545579396768842,BENIGN
320,0.07002364307969518,5.7139863495573735,0.7942756409187723,BENIGN
173,0.06398908020275346,7.030220036609327,0.7215403755145074,BENIGN
156,0.012901724776552811,5.8720423682411065,0.4106264101948256,BENIGN
335,0.06175518278493751,5.254776265450939,0.5471106263498662,BENIGN
456,0.024183843117281556,6.031237112698692,0.5959594904477505,BENIGN
209,0.036095845001819615,2.359009429103844,0.5296997371995531,BENIGN
64,0.05047840365385689,7.649364998982998,0.7637086637644297,BENIGN
666,0.041913948209977916,5.505393312631284,0.6944793235697673,BENIGN
397,0.04856747853247288,7.156875966061202,0.5205109735802432,BENIGN
923,0.06848308381475651,4.930074660119171,0.7009769167915838,BENIGN
478,0.06849392009596036,6.588483636501776,0.7334930706777067,BENIGN
377,0.04810464699961638,4.043043238503371,0.4135749448934528,BENIGN
679,0.05643748598519043,6.891168130621228,1.0,BENIGN
903,0.06257577640477767,7.4202160936249655,0.6833335501436213,BENIGN
221,0.05794998248285567,6.1699430945607725,0.577956328138461,BENIGN
269,0.03591362294902699,5.99217545940988,0.7427464593476178,BENIGN
741,0.06226484306942753,4.573026113224581,0.7089721223264861,BENIGN
741,0.04559964360275364,5.812978476979642,0.6481240710969226,BENIGN
492,0.04782046070559893,5.68194880146744,0.6428997775247042,BENIGN
200,0.04739927421944476,2.281634661378289,0.6121707433134322,BENIGN
341,0.01820036149684502,6.03298079179862,0.6551707672546905,BENIGN
446,0.05586980209774998,3.965130811049775,0.6432186439607924,BENIGN
572,0.08621115622301129,4.5008143829026155,0.7649061731231441,BENIGN
147,0.05074332224233867,5.343797097567429,1.0,BENIGN
410,0.029381457074927987,5.128897513075143,0.4679078175390511,BENIGN
290,0.0553287833553038,4.272509900462511,0.6018630502373434,BENIGN
703,0.05563433760019784,5.300114437056334,0.5924484880770762,BENIGN
64,0.011695940925845423,7.207294756569686,0.5771800852261012,BENIGN
596,0.024868749488816688,4.672869823725456,0.7266472293029079,BENIGN
338,0.06386584355786716,5.826043265230842,0.4111148585116508,BENIGN
64,0.06268098323919111,2.514671328622987,0.8621474326404065,BENIGN
725,0.04705314412495512,3.412867110961871,0.8243227661406272,BENIGN
64,0.06172451468313148,5.630049485133581,0.6248108984836301,BENIGN
298,0.019163596602664507,3.460160989606848,0.6314775173766044,BENIGN
310,0.001,3.8166952406407892,0.5527265052357514,BENIGN
637,0.06693193062122327,3.2931739021481383,0.5008261237112206,BENIGN
223,0.033605762336007775,3.4778063799433236,1.0,BENIGN
330,0.03482820415563348,4.764369263883509,0.7020530167901783,BENIGN
676,0.06501552243912098,6.708377404452159,0.6973466304019398,BENIGN
64,0.037686827453661406,6.03324476193786,0.47574014649100815,BENIGN
540,0.04218766210142793,7.1493687079339026,0.8212136107253076,BENIGN
903,0.033890217334969164,6.335014521902782,0.7448880645943511,BENIGN
263,0.04768146788916837,5.9132177199497455,0.5730371911938186,BENIGN
200,0.02739062266437581,7.025000807228553,0.48123894324624195,BENIGN
669,0.019522924225541735,6.758843627092986,0.8675714690074449,BENIGN
64,0.042593133553909146,6.123116895675169,0.7523093858063172,BENIGN
466,0.06377381669747391,3.241947229421155,0.6773732576308156,BENIGN
599,0.04737757458125875,7.8629512188551285,0.6964377320497456,BENIGN
64,0.03964599529570662,4.186805526539128,0.5819565851128278,BENIGN
310,0.09276048216315966,6.322400040502176,0.7107732988690614,BENIGN
501,0.014558390290042723,5.103613350392387,0.9263077411047189,BENIGN
390,0.05892636329988993,7.867978288616742,0.8217449686887952,BENIGN
255,0.057478910163588776,6.26311721035866,0.6438159608037854,BENIGN
559,0.024498741447250623,3.6670008900387154,0.5765586322704817,BENIGN
199,0.04348877998297598,4.798578850506106,0.6205298386876665,BENIGN
373,0.052091950186134016,3.201739813770949,0.6789724902293216,BENIGN
502,0.049564894751050206,5.293122101626415,0.8848747220636101,BENIGN
895,0.036398803612325115,4.841205029342732,0.7969963815767961,BENIGN
444,0.06261111491967804,6.343696057246182,0.7855180344602819,BENIGN
390,0.043244025280954244,8.0,0.7099510355277516,BENIGN
192,0.06945027287989641,5.466956934311802,0.378002011934564,BENIGN
416,0.048276795844223896,4.87048524915371,0.9123066126371433,BENIGN
236,0.05344546258839049,5.963501332576202,0.7928092262185633,BENIGN
351,0.056923029267830334,7.108240484947565,0.565505054871895,BENIGN
194,0.08100449197458928,5.764387422602672,0.9089473171574856,BENIGN
388,0.03362026231977906,1.4963194561645778,0.4648886779103515,BENIGN
151,0.03497562977938398,5.2772090370119065,0.47776977439579493,BENIGN
519,0.06504825307337522,5.622807882254733,0.8394013459134939,BENIGN
895,0.047488417653777856,7.729772864499763,0.820884114723027,BENIGN
242,0.038742415306971006,5.9525278803310355,0.5878320350597844,BENIGN
1338,0.06387842490517989,6.224039691303776,0.8416922079378877,BENIGN
227,0.05447677208250529,5.440582075821273,0.9445001344086517,BENIGN
404,0.07563125367793973,5.285810555761006,0.7236184642996868,BENIGN
566,0.033798353032174586,5.945960889696621,1.0,BENIGN
1147,0.001,2.7106392304256133,0.7055236822414317,BENIGN
881,0.06669132559834723,5.376176784164807,0.5860860861436055,BENIGN
459,0.033196015454419726,5.555276123951217,0.6518070200376447,BENIGN
71,0.04795691510525935,5.669004077411687,0.755253177066409,BENIGN
422,0.08298005788678076,5.977317640006401,0.9490208970429432,BENIGN
934,0.049481744491417436,4.549962143904253,0.49989383965115963,BENIGN
773,0.08064544146825928,4.064509947698737,0.7735606183254596,BENIGN
414,0.06891081188256633,7.013899448124456,0.8140854224075944,BENIGN
769,0.08593862218715212,4.97592231754738,0.5561669507094333,BENIGN
855,0.05981802603142296,6.993995484483305,0.6420788482425305,BENIGN
841,0.05224579762907029,3.477608959809124,0.6098308264245693,BENIGN
335,0.05471015186711202,6.765352101246684,0.9587595837203045,BENIGN
450,0.032895842829726636,4.204684707059855,0.7396844566376616,BENIGN
223,0.04785566425719621,2.4531212886738842,0.8818283567214665,BENIGN
64,0.06755801186675428,5.959548758937836,0.415094359504772,BENIGN
64,0.07735985383136613,6.410500603056347,0.6341858417029684,BENIGN
513,0.08220494213197155,5.240223656035458,0.610781547803016,BENIGN
320,0.04309647539267188,4.932594087039677,0.923415329521267,BENIGN
678,0.043020019605754994,4.880382900764169,0.8577823498117679,BENIGN
548,0.0332378652722009,7.501968589385297,0.8106290836142842,BENIGN
513,0.024646555937261384,4.634405577946573,0.8742350269513127,BENIGN
955,0.06762977960777547,6.834504835378519,0.7791471764734161,BENIGN
172,0.052137096079314826,7.470045817900672,0.6394469748165273,BENIGN
794,0.03178382552387926,5.295867920404398,0.7832255942389251,BENIGN
64,0.05116549825873697,7.452583368349071,0.5503495766147258,BENIGN
635,0.05349603624632077,7.2155023010544985,0.5682729910015744,BENIGN
623,0.06665783844498072,2.649473030943273,0.8140759413122274,BENIGN
468,0.05055552362533019,5.26162162716274,0.6182953827681935,BENIGN
397,0.06262898316876953,7.1983036226579555,0.6917263092025587,BENIGN
302,0.035607636365440815,5.426614232750387,0.6203920513879655,BENIGN
98,0.05041720964746897,7.569598887445921,0.8314701015631766,BENIGN
312,0.05295659819189549,3.888465282740229,0.714817201497994,BENIGN
535,0.07369436604960287,7.142564642260931,0.7676137492645007,BENIGN
584,0.04061076547535265,1.240372870439816,0.6357518414136285,BENIGN
344,0.06964870730660658,5.881665560382349,0.8159733348141506,BENIGN
517,0.051306095731058286,3.07484026351752,0.6877956955190717,BENIGN
544,0.09370657523685144,4.746311537840381,0.5105463957121774,BENIGN
138,0.07183553414837535,7.39807266807512,0.6344287802758097,BENIGN
693,0.09199474682031891,5.432572840487552,0.5371291999533099,BENIGN
283,0.04369984648300743,6.581141476535427,0.4589883973150073,BENIGN
486,0.004836817090285085,7.429075832948165,0.25177887409398786,BENIGN
237,0.0417219494640201,5.885881087771684,0.5952242671677795,BENIGN
472,0.07170736715887233,5.1243864769706295,0.9144247774581825,BENIGN
94,0.050011731997678145,4.0282324730660335,0.7994905124398445,BENIGN
192,0.03127671276282974,6.617845511818726,1.0,BENIGN
239,0.08965752734165489,5.784586274874848,0.7223902705773991,BENIGN
566,0.05117457012633372,5.042306118606867,1.0,BENIGN
64,0.06929328958399189,6.168144896813685,0.7228628210703055,BENIGN
143,0.05262987686733942,4.1023247250003365,0.887276103695503,BENIGN
578,0.04032836481255154,2.507047203108413,0.5889742331470844,BENIGN
1071,0.05184765347741269,4.972172808536453,0.6939734417155343,BENIGN
64,0.033777295403124206,6.72678312500924,0.7041251926358995,BENIGN
92,0.05942889349382886,4.488820548036564,0.8596048611689355,BENIGN
524,0.05831484279706907,6.4570847873761625,0.8746044938894686,BENIGN
434,0.001,8.0,0.7273185633821809,BENIGN
428,0.07226902439962515,6.756689153076931,0.5087195652307064,BENIGN
869,0.019051417257129426,8.0,0.7239717191273117,BENIGN
551,0.04280389628010085,3.396048436983759,0.8864523449031232,BENIGN
183,0.08713953799383586,4.534069385363694,1.0,BENIGN
501,0.06485455603713987,2.0890335689257835,0.7688030678493063,BENIGN
490,0.09125809569333312,7.1528694974988145,0.7565144987601552,BENIGN
497,0.08130860385738564,4.686448281232494,0.700871890902846,BENIGN
908,0.07902545584012023,4.58186514734574,0.49059751448481215,BENIGN
481,0.05288940334817392,7.172422389240502,0.7139851300787433,BENIGN
363,0.04011835354490005,6.1228259870385635,0.5346818176291591,BENIGN
476,0.04302426853637652,4.80553488132087,0.7512641598304041,BENIGN
743,0.07723692409815099,5.380158224389884,0.4858412065883403,BENIGN
525,0.059940273156757984,6.699330035057509,0.48093880760351165,BENIGN
358,0.04618235595552362,4.061593008571085,0.6236580707650861,BENIGN
152,0.033541418509803626,4.12640015457798,0.514999810511306,BENIGN
311,0.04091261188592002,3.426346097551337,0.7962541272251311,BENIGN
527,0.07117567647110049,3.061253546044369,0.5528519544727077,BENIGN
596,0.01353392434040792,3.1224980076848095,0.7224202867888789,BENIGN
531,0.04531569299691574,6.527432963739038,0.8093293844556906,BENIGN
64,0.05592223461889481,6.17382309542216,0.9957681003195964,BENIGN
306,0.012260213676312519,5.0635799387387594,0.784843599024643,BENIGN
324,0.029106390857683382,6.620280030877455,0.7655801499467497,BENIGN
335,0.04409842410943479,7.025380281964776,0.5551105210314116,BENIGN
624,0.026713641858405742,4.690994429263003,0.7502406113578972,BENIGN
663,0.04183123079632885,4.73420531845322,0.7230820864944849,BENIGN
442,0.0663256379205468,7.81208840788365,0.8323058167438783,BENIGN
245,0.06872470171901189,6.2447496539144565,0.5975885654862957,BENIGN
561,0.0634401027886462,5.969754083631087,0.5297908621227698,BENIGN
430,0.04666252127101108,4.956780772745375,0.7121761782749841,BENIGN
128,0.04929978081956299,3.4094804022964116,0.8466241065865383,BENIGN
264,0.040589546562795495,4.938286166053875,0.6792341243234528,BENIGN
364,0.02807020311416854,6.791540965497731,0.884718594365189,BENIGN
309,0.02513067001850791,5.446521013548706,0.4320172384171068,BENIGN
496,0.057600441631011155,6.9557975944189545,0.8221832818442675,BENIGN
439,0.041221070911805734,6.087485179428116,0.7730535462192096,BENIGN
162,0.06897416978341228,5.054096915900372,0.4517559704395624,BENIGN
503,0.04015361955938372,6.012651626419611,0.921831015754699,BENIGN
623,0.06508387464871446,4.294863992049204,0.7498702238285978,BENIGN
453,0.0687485262188485,5.383653935597574,0.6949711041927615,BENIGN
95,0.05732534846340306,7.654840510053217,0.7986023518574298,BENIGN
446,0.04386825455798416,4.355326015262724,0.5594878360544462,BENIGN
178,0.07161546603544183,5.802688142944989,0.6167590285035067,BENIGN
830,0.04153378976548168,7.6654358003036505,0.5049968729062492,BENIGN
805,0.035676879144917316,5.027775232392885,0.6198910284503119,BENIGN
615,0.030416901430038105,4.689879915830339,0.6901006881111355,BENIGN
615,0.04475457982502364,4.704450218492226,0.8146777740990009,BENIGN
64,0.011395091223393689,4.052476270358689,0.7120117300070146,BENIGN
603,0.020716593442234657,4.743464053589074,0.7095462175645597,BENIGN
801,0.059267326405076086,4.484039989662935,0.5368328761467887,BENIGN
64,0.013841146013499048,8.0,0.413986797349649,BENIGN
64,0.028958877383629383,6.385581628011426,0.6618059565372071,BENIGN
763,0.07400742124072578,2.6308670137096044,0.9077390107958633,BENIGN
415,0.0376829128071009,6.2326591540241125,0.7195633524627315,BENIGN
724,0.01049978246729124,5.239880663202407,0.7267411300856977,BENIGN
136,0.0752812210738928,4.615866690588082,0.7280359877444388,BENIGN
64,0.034497791563165625,4.16795229025575,0.8611889872032699,BENIGN
570,0.03504913612324675,4.030540814670369,0.593371766369492,BENIGN
64,0.04904503270256442,3.9935655635429774,0.7470763308205186,BENIGN
64,0.05326350851597793,6.968695166967287,0.6457294353781289,BENIGN
166,0.09118861885914917,5.698147177133409,0.743439637305449,BENIGN
380,0.028645683290549402,6.70938934309255,0.7347950197075538,BENIGN
769,0.05551135901287122,6.16516060507739,0.69930531000946,BENIGN
81,0.03820930266948548,3.954179796453134,0.6926008730612547,BENIGN
794,0.0538345027915809,6.374615789961345,0.6501610736864334,BENIGN
318,0.04965310679570417,3.582433299706309,0.8585646665429281,BENIGN
578,0.04663711730370388,5.681684962290961,0.7252351950489784,BENIGN
507,0.04827843365678605,3.5853310931649798,0.7916839735425669,BENIGN
175,0.02261108121047742,8.0,0.5954989043080364,BENIGN
752,0.07766218987887902,4.6706350510799615,0.9790603669166833,BENIGN
176,0.0186302180552146,6.499060026363599,0.635343576302356,BENIGN
570,0.0387656207260093,5.412577149660486,0.7535160950618547,BENIGN
660,0.06240948947521215,5.913689645379933,0.9303740276286618,BENIGN
317,0.024366310074776833,6.27384502519306,0.9494357269529808,BENIGN
64,0.023695875507109602,4.084532193621581,0.8154751864224558,BENIGN
104,0.04101816554546822,2.0473334989774106,0.8568403136158226,BENIGN
572,0.03748990844081128,8.0,0.7272120771422974,BENIGN
887,0.03935462530125949,3.965446094249481,0.7471526087351508,BENIGN
357,0.05149772552061852,6.031415095263781,1.0,BENIGN
280,0.05709408950230254,8.0,0.9078902984337022,BENIGN
363,0.058620448173493336,5.352210896252445,0.8303756009443515,BENIGN
817,0.05806553428770161,5.45874454923116,0.7482667231481922,BENIGN
250,0.06438558279272508,5.291043076445986,0.786601350399184,BENIGN
606,0.040332737093999,5.3641755637572635,0.5465837108537088,BENIGN
745,0.058007503981835545,4.36966037656213,1.0,BENIGN
64,0.08863432589535197,3.6475345474003142,0.6902790821608994,BENIGN
440,0.017011563697658855,5.087462156277548,0.6293192634042281,BENIGN
565,0.025619453017991643,6.44711845497779,0.7784459537810318,BENIGN
707,0.030471559543283917,4.461548695092824,0.5243113073448876,BENIGN
304,0.048045216258331074,5.5951588222856445,0.5157611402764687,BENIGN
234,0.08793906880438222,5.08723675056777,0.7078324243596457,BENIGN
524,0.049874594595502676,6.072491828212225,0.5543275603557153,BENIGN
397,0.05452659829947917,7.2878511724959445,0.49507922519651215,BENIGN
263,0.05497914549561907,7.004803644752463,0.5834015008268766,BENIGN
605,0.04672366691456214,5.145340760618384,0.5255752096294304,BENIGN
572,0.10299972021705385,6.096029162684809,0.6114112773349536,BENIGN
1008,0.029616605987665887,6.112500864772125,0.603972307180824,BENIGN
295,0.0698800255849148,2.482889279206611,0.481930883918141,BENIGN
621,0.07791806255080662,4.688285375609157,0.6619125069865048,BENIGN
420,0.06723966201008946,2.801526357058392,0.570563747547717,BENIGN
214,0.02787264251622755,6.130656877689063,0.9705870981052299,BENIGN
213,0.040169736453413304,5.4654853925567135,0.3695295892583344,BENIGN
234,0.03988622798461272,4.046803564459054,0.795549381686457,BENIGN
548,0.07156356921648838,7.236600173422627,0.6319221967370683,BENIGN
298,0.04939226950760364,3.990522081905238,0.9620514658193751,BENIGN
517,0.08295506552284271,5.575709677559078,0.8810492112280286,BENIGN
942,0.07025619866886856,3.9589141448059406,0.8866574427038727,BENIGN
137,0.05282250276006778,6.687158150496149,0.7013008731535815,BENIGN
64,0.015095354618203972,8.0,0.5801417070817222,BENIGN
551,0.04236671357650139,4.3635371579449425,0.8250340265913929,BENIGN
777,0.043586931173110216,4.93765027670457,0.8294800623475669,BENIGN
441,0.0696714131390257,3.9428886947164203,0.7298098175123549,BENIGN
429,0.058499503390122866,3.377892387316382,0.5365422671073817,BENIGN
659,0.041230219974196465,5.0425450248461035,0.7369719860327499,BENIGN
338,0.03231792141829684,6.707289540487044,0.7534456068492298,BENIGN
260,0.05922035406596977,6.7471140203402244,0.6424456998207575,BENIGN
232,0.032310703326125706,5.944877877209478,0.7160826179226771,BENIGN
383,0.055286213383504576,6.767779261244377,0.7382649555803816,BENIGN
267,0.02844178676815822,4.842105781205914,0.7249516668106092,BENIGN
64,0.014595490042810876,7.334206094076822,0.7056852477520946,BENIGN
1070,0.06643032577108582,6.262740556285847,0.6690616720857756,BENIGN
